sample_id,accident_class,numeric_case_id,operation_csv,transient_report,report_exists,report_line_count,injection_s,injection_event,injection_parse_ok,first_protection_s,first_protection_event,first_protection_category,protection_match_count,protection_categories,protection_match_examples,event_parse_ok,parser_version
FLB_1,FLB,1,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/1.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/1Transient Report.txt,True,2,0.5,Malfunction # 13 Fraction = 01.0 %,True,,,,0,,,False,13_generic_taxonomy_v1
FLB_39,FLB,39,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/39.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/39Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 39.0 %,True,254.5,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"254.5 sec, HPSI start high RB Press 1.30 bar || 254.5 sec, HPI Pump #1 Position Change: 100% || 254.5 sec, HPI Pump #2 Position Change: 100% || 255.5 sec, Reactor Scram || 1569 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1612 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1652.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1692.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_4,FLB,4,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/4.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/4Transient Report.txt,True,30,0.5,Malfunction # 13 Fraction = 04.0 %,True,1569.5,HPSI start high RB Press 1.30 bar,hpsi_start,13,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"1569.5 sec, HPSI start high RB Press 1.30 bar || 1569.5 sec, HPI Pump #1 Position Change: 100% || 1569.5 sec, HPI Pump #2 Position Change: 100% || 1570.5 sec, Reactor Scram || 2883.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2926.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2967 sec, PZR Safety Relief Valve #0 Position Change: 100% || 3007 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_40,FLB,40,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/40.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/40Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 40.0 %,True,251.0,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"251 sec, HPSI start high RB Press 1.30 bar || 251 sec, HPI Pump #1 Position Change: 100% || 251 sec, HPI Pump #2 Position Change: 100% || 252 sec, Reactor Scram || 1565.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1608.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1649 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1689 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_41,FLB,41,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/41.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/41Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 41.0 %,True,247.5,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"247.5 sec, HPSI start high RB Press 1.30 bar || 247.5 sec, HPI Pump #1 Position Change: 100% || 247.5 sec, HPI Pump #2 Position Change: 100% || 248.5 sec, Reactor Scram || 1562 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1605 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1645.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1685.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_42,FLB,42,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/42.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/42Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 42.0 %,True,244.0,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"244 sec, HPSI start high RB Press 1.30 bar || 244 sec, HPI Pump #1 Position Change: 100% || 244 sec, HPI Pump #2 Position Change: 100% || 245 sec, Reactor Scram || 1558.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1601.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1642 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1682 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_43,FLB,43,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/43.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/43Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 43.0 %,True,241.0,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"241 sec, HPSI start high RB Press 1.30 bar || 241 sec, HPI Pump #1 Position Change: 100% || 241 sec, HPI Pump #2 Position Change: 100% || 242 sec, Reactor Scram || 1555.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1598.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1639 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1679 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_44,FLB,44,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/44.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/44Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 44.0 %,True,238.0,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"238 sec, HPSI start high RB Press 1.30 bar || 238 sec, HPI Pump #1 Position Change: 100% || 238 sec, HPI Pump #2 Position Change: 100% || 239 sec, Reactor Scram || 1552.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1595.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1636 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1676 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_45,FLB,45,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/45.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/45Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 45.0 %,True,235.0,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"235 sec, HPSI start high RB Press 1.30 bar || 235 sec, HPI Pump #1 Position Change: 100% || 235 sec, HPI Pump #2 Position Change: 100% || 236 sec, Reactor Scram || 1549.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1592.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1633 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1673 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_46,FLB,46,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/46.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/46Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 46.0 %,True,232.0,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"232 sec, HPSI start high RB Press 1.30 bar || 232 sec, HPI Pump #1 Position Change: 100% || 232 sec, HPI Pump #2 Position Change: 100% || 233 sec, Reactor Scram || 1546.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1589.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1630 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1670 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_47,FLB,47,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/47.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/47Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 47.0 %,True,229.5,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"229.5 sec, HPSI start high RB Press 1.30 bar || 229.5 sec, HPI Pump #1 Position Change: 100% || 229.5 sec, HPI Pump #2 Position Change: 100% || 230.5 sec, Reactor Scram || 1544 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1587 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1627.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1667.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_48,FLB,48,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/48.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/48Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 48.0 %,True,227.0,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"227 sec, HPSI start high RB Press 1.30 bar || 227 sec, HPI Pump #1 Position Change: 100% || 227 sec, HPI Pump #2 Position Change: 100% || 228 sec, Reactor Scram || 1541.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1584.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1625 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1665 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_49,FLB,49,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/49.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/49Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 49.0 %,True,224.5,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"224.5 sec, HPSI start high RB Press 1.30 bar || 224.5 sec, HPI Pump #1 Position Change: 100% || 224.5 sec, HPI Pump #2 Position Change: 100% || 225.5 sec, Reactor Scram || 1539 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1582 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1622.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1662.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_5,FLB,5,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/5.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/5Transient Report.txt,True,56,0.5,Malfunction # 13 Fraction = 05.0 %,True,1263.5,HPSI start high RB Press 1.30 bar,hpsi_start,26,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"1263.5 sec, HPSI start high RB Press 1.30 bar || 1263.5 sec, HPI Pump #1 Position Change: 100% || 1263.5 sec, HPI Pump #2 Position Change: 100% || 1264.5 sec, Reactor Scram || 2577.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2620.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2661 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2698.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_50,FLB,50,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/50.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/50Transient Report.txt,True,47,0.5,Malfunction # 13 Fraction = 50.0 %,True,222.0,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"222 sec, HPSI start high RB Press 1.30 bar || 222 sec, HPI Pump #1 Position Change: 100% || 222 sec, HPI Pump #2 Position Change: 100% || 223 sec, Reactor Scram || 1536.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1579.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1620 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1660 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_51,FLB,51,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/51.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/51Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 51.0 %,True,219.5,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"219.5 sec, HPSI start high RB Press 1.30 bar || 219.5 sec, HPI Pump #1 Position Change: 100% || 219.5 sec, HPI Pump #2 Position Change: 100% || 220.5 sec, Reactor Scram || 1534 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1577 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1617.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1657.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_52,FLB,52,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/52.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/52Transient Report.txt,True,48,0.5,Malfunction # 13 Fraction = 52.0 %,True,217.5,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"217.5 sec, HPSI start high RB Press 1.30 bar || 217.5 sec, HPI Pump #1 Position Change: 100% || 217.5 sec, HPI Pump #2 Position Change: 100% || 218.5 sec, Reactor Scram || 1532 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1575 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1615.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1655.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_53,FLB,53,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/53.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/53Transient Report.txt,True,46,0.5,Malfunction # 13 Fraction = 53.0 %,True,215.5,HPSI start high RB Press 1.30 bar,hpsi_start,21,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"215.5 sec, HPSI start high RB Press 1.30 bar || 215.5 sec, HPI Pump #1 Position Change: 100% || 215.5 sec, HPI Pump #2 Position Change: 100% || 216.5 sec, Reactor Scram || 1529.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1572.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1613 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1653 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_54,FLB,54,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/54.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/54Transient Report.txt,True,47,0.5,Malfunction # 13 Fraction = 54.0 %,True,213.5,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"213.5 sec, HPSI start high RB Press 1.30 bar || 213.5 sec, HPI Pump #1 Position Change: 100% || 213.5 sec, HPI Pump #2 Position Change: 100% || 214.5 sec, Reactor Scram || 1527.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1570.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1611 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1651 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_55,FLB,55,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/55.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/55Transient Report.txt,True,46,0.5,Malfunction # 13 Fraction = 55.0 %,True,211.5,HPSI start high RB Press 1.30 bar,hpsi_start,21,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"211.5 sec, HPSI start high RB Press 1.30 bar || 211.5 sec, HPI Pump #1 Position Change: 100% || 211.5 sec, HPI Pump #2 Position Change: 100% || 212.5 sec, Reactor Scram || 1526 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1569 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1609.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1649.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_56,FLB,56,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/56.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/56Transient Report.txt,True,46,0.5,Malfunction # 13 Fraction = 56.0 %,True,209.5,HPSI start high RB Press 1.30 bar,hpsi_start,21,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"209.5 sec, HPSI start high RB Press 1.30 bar || 209.5 sec, HPI Pump #1 Position Change: 100% || 209.5 sec, HPI Pump #2 Position Change: 100% || 210.5 sec, Reactor Scram || 1523.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1566.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1607 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1647 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_57,FLB,57,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/57.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/57Transient Report.txt,True,46,0.5,Malfunction # 13 Fraction = 57.0 %,True,207.5,HPSI start high RB Press 1.30 bar,hpsi_start,21,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"207.5 sec, HPSI start high RB Press 1.30 bar || 207.5 sec, HPI Pump #1 Position Change: 100% || 207.5 sec, HPI Pump #2 Position Change: 100% || 208.5 sec, Reactor Scram || 1522 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1565 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1605.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1645.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_58,FLB,58,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/58.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/58Transient Report.txt,True,46,0.5,Malfunction # 13 Fraction = 58.0 %,True,206.0,HPSI start high RB Press 1.30 bar,hpsi_start,21,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"206 sec, HPSI start high RB Press 1.30 bar || 206 sec, HPI Pump #1 Position Change: 100% || 206 sec, HPI Pump #2 Position Change: 100% || 207 sec, Reactor Scram || 1520.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1563.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1604 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1644 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_59,FLB,59,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/59.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/59Transient Report.txt,True,46,0.5,Malfunction # 13 Fraction = 59.0 %,True,204.5,HPSI start high RB Press 1.30 bar,hpsi_start,21,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"204.5 sec, HPSI start high RB Press 1.30 bar || 204.5 sec, HPI Pump #1 Position Change: 100% || 204.5 sec, HPI Pump #2 Position Change: 100% || 205.5 sec, Reactor Scram || 1519 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1562 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1602.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1642.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_6,FLB,6,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/6.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/6Transient Report.txt,True,81,0.5,Malfunction # 13 Fraction = 06.0 %,True,1073.0,HPSI start high RB Press 1.30 bar,hpsi_start,39,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"1073 sec, HPSI start high RB Press 1.30 bar || 1073 sec, HPI Pump #1 Position Change: 100% || 1073 sec, HPI Pump #2 Position Change: 100% || 1074 sec, Reactor Scram || 2387 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2430 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2470.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2508 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_60,FLB,60,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/60.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/60Transient Report.txt,True,44,0.5,Malfunction # 13 Fraction = 60.0 %,True,202.5,HPSI start high RB Press 1.30 bar,hpsi_start,20,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"202.5 sec, HPSI start high RB Press 1.30 bar || 202.5 sec, HPI Pump #1 Position Change: 100% || 202.5 sec, HPI Pump #2 Position Change: 100% || 203.5 sec, Reactor Scram || 1517 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1560 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1600.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1640.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_61,FLB,61,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/61.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/61Transient Report.txt,True,45,0.5,Malfunction # 13 Fraction = 61.0 %,True,201.0,HPSI start high RB Press 1.30 bar,hpsi_start,21,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"201 sec, HPSI start high RB Press 1.30 bar || 201 sec, HPI Pump #1 Position Change: 100% || 201 sec, HPI Pump #2 Position Change: 100% || 202 sec, Reactor Scram || 1515.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1558.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1599 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1639 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
FLB_62,FLB,62,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/62.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/62Transient Report.txt,True,45,0.5,Malfunction # 13 Fraction = 62.0 %,True,199.5,HPSI start high RB Press 1.30 bar,hpsi_start,21,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"199.5 sec, HPSI start high RB Press 1.30 bar || 199.5 sec, HPI Pump #1 Position Change: 100% || 199.5 sec, HPI Pump #2 Position Change: 100% || 200.5 sec, Reactor Scram || 1514 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1557 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1597.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1637.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
