sample_id,accident_class,numeric_case_id,operation_csv,rows,column_count,time_start_s,time_end_s,sampling_median_s,sampling_min_s,sampling_max_s,time_numeric,time_strictly_increasing,time_duplicate_count,nonuniform_sampling_intervals,missing_cells,missing_columns,schema_match_03_97,schema_extra_columns,schema_missing_columns,split,split_strategy,available_30s,available_60s,available_120s
LLB_18,LLB,18,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/18.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_19,LLB,19,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/19.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_20,LLB,20,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/20.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_21,LLB,21,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/21.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
LLB_22,LLB,22,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/22.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
LLB_23,LLB,23,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/23.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_24,LLB,24,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/24.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_25,LLB,25,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/25.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_26,LLB,26,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/26.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_27,LLB,27,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/27.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_28,LLB,28,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/28.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_29,LLB,29,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/29.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_30,LLB,30,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/30.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_31,LLB,31,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/31.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
LLB_32,LLB,32,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/32.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
LLB_33,LLB,33,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/33.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_34,LLB,34,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/34.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_35,LLB,35,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/35.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_36,LLB,36,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/36.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_37,LLB,37,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/37.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_38,LLB,38,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/38.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_39,LLB,39,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/39.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_40,LLB,40,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/40.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_41,LLB,41,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/41.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
LLB_42,LLB,42,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/42.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
LLB_43,LLB,43,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/43.csv,538,97,0.0,5370.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_44,LLB,44,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/44.csv,551,97,0.0,5500.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_45,LLB,45,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/45.csv,551,97,0.0,5500.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_46,LLB,46,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/46.csv,549,97,0.0,5480.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_47,LLB,47,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/47.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_48,LLB,48,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/48.csv,550,97,0.0,5490.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_49,LLB,49,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/49.csv,552,97,0.0,5510.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_50,LLB,50,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/50.csv,551,97,0.0,5500.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_51,LLB,51,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/51.csv,550,97,0.0,5490.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
LLB_52,LLB,52,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/52.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
LLB_53,LLB,53,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/53.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_54,LLB,54,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/54.csv,557,97,0.0,5560.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_55,LLB,55,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/55.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_56,LLB,56,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/56.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_57,LLB,57,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/57.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_58,LLB,58,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/58.csv,557,97,0.0,5560.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_59,LLB,59,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/59.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_60,LLB,60,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/60.csv,557,97,0.0,5560.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_61,LLB,61,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/61.csv,557,97,0.0,5560.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
LLB_62,LLB,62,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/62.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
LLB_63,LLB,63,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/63.csv,557,97,0.0,5560.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_64,LLB,64,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/64.csv,557,97,0.0,5560.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_65,LLB,65,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/65.csv,557,97,0.0,5560.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_66,LLB,66,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/66.csv,557,97,0.0,5560.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_67,LLB,67,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/67.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_68,LLB,68,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/68.csv,557,97,0.0,5560.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_69,LLB,69,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/69.csv,557,97,0.0,5560.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_70,LLB,70,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/70.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_71,LLB,71,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/71.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
LLB_72,LLB,72,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/72.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
LLB_73,LLB,73,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/73.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_74,LLB,74,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/74.csv,557,97,0.0,5560.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_75,LLB,75,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/75.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_76,LLB,76,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/76.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_77,LLB,77,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/77.csv,557,97,0.0,5560.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_78,LLB,78,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/78.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_79,LLB,79,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/79.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_80,LLB,80,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/80.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_81,LLB,81,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/81.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
LLB_82,LLB,82,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/82.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
LLB_83,LLB,83,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/83.csv,556,97,0.0,5550.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_84,LLB,84,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/84.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_85,LLB,85,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/85.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_86,LLB,86,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/86.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_87,LLB,87,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/87.csv,552,97,0.0,5510.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_88,LLB,88,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/88.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_89,LLB,89,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/89.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_90,LLB,90,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/90.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_91,LLB,91,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/91.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
LLB_92,LLB,92,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/92.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
LLB_93,LLB,93,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/93.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_94,LLB,94,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/94.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_95,LLB,95,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/95.csv,555,97,0.0,5540.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_96,LLB,96,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/96.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_97,LLB,97,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/97.csv,539,97,0.0,5380.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_98,LLB,98,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/98.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_99,LLB,99,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/99.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_100,LLB,100,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/100.csv,554,97,0.0,5530.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LLB_101,LLB,101,data/NuclearPowerPlantAccidentData/Operation_csv_data/LLB/101.csv,553,97,0.0,5520.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
LOCA_1,LOCA,1,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/1.csv,475,97,0.0,4740.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
LOCA_2,LOCA,2,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/2.csv,471,97,0.0,4700.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
LOCA_3,LOCA,3,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/3.csv,458,97,0.0,4570.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LOCA_4,LOCA,4,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/4.csv,452,97,0.0,4510.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LOCA_5,LOCA,5,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/5.csv,449,97,0.0,4480.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LOCA_6,LOCA,6,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/6.csv,450,97,0.0,4490.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LOCA_7,LOCA,7,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/7.csv,443,97,0.0,4420.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LOCA_8,LOCA,8,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/8.csv,440,97,0.0,4390.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LOCA_9,LOCA,9,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/9.csv,430,97,0.0,4290.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LOCA_10,LOCA,10,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/10.csv,425,97,0.0,4240.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LOCA_11,LOCA,11,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/11.csv,423,97,0.0,4220.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
LOCA_12,LOCA,12,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/12.csv,419,97,0.0,4180.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
LOCA_13,LOCA,13,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/13.csv,416,97,0.0,4150.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
LOCA_14,LOCA,14,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCA/14.csv,413,97,0.0,4120.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
