split_type,split_id,seed,sample_id,accident_class,severity,severity_definition,partition,severity_source
random,seed_20260921,20260921,FLB_58,FLB,58.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_72,SGATR,72.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_79,SGBTR,79.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_47,LOCA,47.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,RI_-7,RI,-7.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_44,FLB,44.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_77,FLB,77.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_19,SLBIC,19.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_15,SLBIC,15.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_95,SLBIC,95.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,RI_-10,RI,-10.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_65,LOCAC,65.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LR_84,LR,84.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_90,SGATR,90.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_6,FLB,6.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_46,LOCAC,46.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_85,SGATR,85.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_73,SGATR,73.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_50,LOCA,50.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_32,SLBIC,32.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_99,SGATR,99.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_98,FLB,98.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_58,LOCA,58.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_61,FLB,61.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_71,FLB,71.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_2,LOCAC,2.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_18,LOCA,18.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_75,SGATR,75.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_44,LOCAC,44.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_4,FLB,4.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_53,LOCA,53.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_69,FLB,69.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LR_70,LR,70.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_3,FLB,3.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_77,SLBIC,77.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_78,FLB,78.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_38,LOCAC,38.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_29,LOCA,29.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,RW_2,RW,2.0,% of rods withdrawn,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_45,FLB,45.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_86,FLB,86.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_94,SGBTR,94.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20260921,20260921,RI_-12,RI,-12.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_92,SLBIC,92.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_69,LOCAC,69.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_26,LOCA,26.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_59,LOCAC,59.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_6,LOCA,6.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_38,SLBIC,38.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_66,SGBTR,66.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_19,FLB,19.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_17,LOCAC,17.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_93,SLBIC,93.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_49,LOCAC,49.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_71,LOCA,71.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_27,FLB,27.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_68,LOCA,68.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_24,LOCA,24.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_28,LOCAC,28.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_49,FLB,49.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_58,SLBIC,58.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,LR_86,LR,86.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_55,LOCAC,55.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_61,SGATR,61.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20260921,20260921,LR_73,LR,73.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_86,SGBTR,86.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_54,SLBIC,54.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_84,FLB,84.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_52,SLBIC,52.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_57,FLB,57.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_47,FLB,47.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_20,LOCA,20.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_39,FLB,39.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,RI_-21,RI,-21.0,% of rods inserted,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_87,SGATR,87.0,% of one full steam-generator-A tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,RI_-22,RI,-22.0,% of rods inserted,validation,NPPAD_README_case_number
random,seed_20260921,20260921,RI_-5,RI,-5.0,% of rods inserted,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_73,FLB,73.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_87,FLB,87.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,RI_-15,RI,-15.0,% of rods inserted,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_73,LOCAC,73.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_4,LOCAC,4.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_42,FLB,42.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_21,LOCAC,21.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_56,SLBIC,56.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_24,SLBIC,24.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_72,SGBTR,72.0,% of one full steam-generator-B tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_28,LOCA,28.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_13,LOCAC,13.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_93,SGATR,93.0,% of one full steam-generator-A tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_79,FLB,79.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_69,SLBIC,69.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_41,LOCAC,41.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_84,SGATR,84.0,% of one full steam-generator-A tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LR_71,LR,71.0,% of full load rejected,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_95,FLB,95.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_40,SLBIC,40.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_62,LOCAC,62.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_70,SGBTR,70.0,% of one full steam-generator-B tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_66,LOCAC,66.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_26,LOCAC,26.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_13,LOCA,13.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_110,SGBTR,110.0,% of one full steam-generator-B tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_98,SGBTR,98.0,% of one full steam-generator-B tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_95,SGATR,95.0,% of one full steam-generator-A tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_74,SGBTR,74.0,% of one full steam-generator-B tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_104,SGBTR,104.0,% of one full steam-generator-B tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_70,SGATR,70.0,% of one full steam-generator-A tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_67,LOCA,67.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_50,LOCAC,50.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_18,LOCAC,18.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_1,LOCA,1.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_89,FLB,89.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LR_78,LR,78.0,% of full load rejected,validation,NPPAD_README_case_number
random,seed_20260921,20260921,RI_-6,RI,-6.0,% of rods inserted,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_18,FLB,18.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LR_75,LR,75.0,% of full load rejected,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_61,LOCAC,61.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LR_99,LR,99.0,% of full load rejected,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_65,SLBIC,65.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,RI_-3,RI,-3.0,% of rods inserted,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_39,LOCA,39.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_72,SLBIC,72.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_9,FLB,9.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_32,LOCA,32.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_64,FLB,64.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_33,SLBIC,33.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_62,SGBTR,62.0,% of one full steam-generator-B tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_56,LOCA,56.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LR_76,LR,76.0,% of full load rejected,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_40,LOCAC,40.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_57,LOCAC,57.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_43,LOCAC,43.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_52,LOCA,52.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_78,SGATR,78.0,% of one full steam-generator-A tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_16,FLB,16.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_25,LOCA,25.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_58,SGBTR,58.0,% of one full steam-generator-B tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_87,SLBIC,87.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_17,LOCA,17.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCA_10,LOCA,10.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_71,SLBIC,71.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LOCAC_16,LOCAC,16.0,% of 100 cm2 cold-leg break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_15,FLB,15.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,LR_89,LR,89.0,% of full load rejected,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_101,SLBIC,101.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGBTR_102,SGBTR,102.0,% of one full steam-generator-B tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_88,SGATR,88.0,% of one full steam-generator-A tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_89,SLBIC,89.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_79,SLBIC,79.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,FLB_23,FLB,23.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SGATR_58,SGATR,58.0,% of one full steam-generator-A tube rupture,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_91,SLBIC,91.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,SLBIC_97,SLBIC,97.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
random,seed_20260921,20260921,RI_-17,RI,-17.0,% of rods inserted,validation,NPPAD_README_case_number
