sample_id,accident_class,split,window_s,first_protection_s,protection_time_known,strict_pre_protection,sample_count,first_sample_s,last_sample_s,sample_points_s
LOCA_97,LOCA,train,10,118.0,True,True,1,10.0,10.0,10
LOCA_98,LOCA,train,10,117.5,True,True,1,10.0,10.0,10
LOCA_99,LOCA,train,10,117.5,True,True,1,10.0,10.0,10
LR_1,LR,test,10,,False,False,1,10.0,10.0,10
LR_10,LR,train,10,,False,False,1,10.0,10.0,10
LR_11,LR,test,10,,False,False,1,10.0,10.0,10
LR_12,LR,validation,10,,False,False,1,10.0,10.0,10
LR_13,LR,train,10,,False,False,1,10.0,10.0,10
LR_14,LR,train,10,,False,False,1,10.0,10.0,10
LR_15,LR,train,10,,False,False,1,10.0,10.0,10
LR_16,LR,train,10,,False,False,1,10.0,10.0,10
LR_17,LR,train,10,,False,False,1,10.0,10.0,10
LR_18,LR,train,10,,False,False,1,10.0,10.0,10
LR_19,LR,train,10,,False,False,1,10.0,10.0,10
LR_2,LR,validation,10,,False,False,1,10.0,10.0,10
LR_20,LR,train,10,,False,False,1,10.0,10.0,10
LR_21,LR,test,10,,False,False,1,10.0,10.0,10
LR_22,LR,validation,10,,False,False,1,10.0,10.0,10
LR_23,LR,train,10,,False,False,1,10.0,10.0,10
LR_24,LR,train,10,,False,False,1,10.0,10.0,10
LR_25,LR,train,10,,False,False,1,10.0,10.0,10
LR_26,LR,train,10,,False,False,1,10.0,10.0,10
LR_27,LR,train,10,,False,False,1,10.0,10.0,10
LR_28,LR,train,10,,False,False,1,10.0,10.0,10
LR_29,LR,train,10,,False,False,1,10.0,10.0,10
LR_3,LR,train,10,,False,False,1,10.0,10.0,10
LR_30,LR,train,10,,False,False,1,10.0,10.0,10
LR_31,LR,test,10,,False,False,1,10.0,10.0,10
LR_32,LR,validation,10,,False,False,1,10.0,10.0,10
LR_33,LR,train,10,,False,False,1,10.0,10.0,10
LR_34,LR,train,10,,False,False,1,10.0,10.0,10
LR_35,LR,train,10,,False,False,1,10.0,10.0,10
LR_36,LR,train,10,,False,False,1,10.0,10.0,10
LR_37,LR,train,10,,False,False,1,10.0,10.0,10
LR_38,LR,train,10,,False,False,1,10.0,10.0,10
LR_39,LR,train,10,,False,False,1,10.0,10.0,10
LR_4,LR,train,10,,False,False,1,10.0,10.0,10
LR_40,LR,train,10,,False,False,1,10.0,10.0,10
LR_41,LR,test,10,,False,False,1,10.0,10.0,10
LR_42,LR,validation,10,,False,False,1,10.0,10.0,10
LR_43,LR,train,10,,False,False,1,10.0,10.0,10
LR_44,LR,train,10,,False,False,1,10.0,10.0,10
LR_45,LR,train,10,,False,False,1,10.0,10.0,10
LR_46,LR,train,10,,False,False,1,10.0,10.0,10
LR_47,LR,train,10,,False,False,1,10.0,10.0,10
LR_48,LR,train,10,,False,False,1,10.0,10.0,10
LR_49,LR,train,10,,False,False,1,10.0,10.0,10
LR_5,LR,train,10,,False,False,1,10.0,10.0,10
LR_50,LR,train,10,,False,False,1,10.0,10.0,10
LR_51,LR,test,10,,False,False,1,10.0,10.0,10
LR_52,LR,validation,10,,False,False,1,10.0,10.0,10
LR_53,LR,train,10,,False,False,1,10.0,10.0,10
LR_54,LR,train,10,,False,False,1,10.0,10.0,10
LR_55,LR,train,10,,False,False,1,10.0,10.0,10
LR_56,LR,train,10,,False,False,1,10.0,10.0,10
LR_57,LR,train,10,,False,False,1,10.0,10.0,10
LR_58,LR,train,10,,False,False,1,10.0,10.0,10
LR_59,LR,train,10,,False,False,1,10.0,10.0,10
LR_6,LR,train,10,,False,False,1,10.0,10.0,10
LR_60,LR,train,10,,False,False,1,10.0,10.0,10
LR_61,LR,test,10,,False,False,1,10.0,10.0,10
LR_62,LR,validation,10,,False,False,1,10.0,10.0,10
LR_63,LR,train,10,,False,False,1,10.0,10.0,10
LR_64,LR,train,10,,False,False,1,10.0,10.0,10
LR_65,LR,train,10,,False,False,1,10.0,10.0,10
LR_66,LR,train,10,,False,False,1,10.0,10.0,10
LR_67,LR,train,10,,False,False,1,10.0,10.0,10
LR_68,LR,train,10,,False,False,1,10.0,10.0,10
LR_69,LR,train,10,,False,False,1,10.0,10.0,10
LR_7,LR,train,10,,False,False,1,10.0,10.0,10
LR_70,LR,train,10,,False,False,1,10.0,10.0,10
LR_71,LR,test,10,,False,False,1,10.0,10.0,10
LR_72,LR,validation,10,,False,False,1,10.0,10.0,10
LR_73,LR,train,10,,False,False,1,10.0,10.0,10
LR_74,LR,train,10,,False,False,1,10.0,10.0,10
LR_75,LR,train,10,,False,False,1,10.0,10.0,10
LR_76,LR,train,10,,False,False,1,10.0,10.0,10
LR_77,LR,train,10,,False,False,1,10.0,10.0,10
LR_78,LR,train,10,,False,False,1,10.0,10.0,10
LR_79,LR,train,10,,False,False,1,10.0,10.0,10
LR_8,LR,train,10,,False,False,1,10.0,10.0,10
LR_80,LR,train,10,,False,False,1,10.0,10.0,10
LR_81,LR,test,10,,False,False,1,10.0,10.0,10
LR_82,LR,validation,10,,False,False,1,10.0,10.0,10
LR_83,LR,train,10,,False,False,1,10.0,10.0,10
LR_84,LR,train,10,,False,False,1,10.0,10.0,10
LR_85,LR,train,10,,False,False,1,10.0,10.0,10
LR_86,LR,train,10,,False,False,1,10.0,10.0,10
LR_87,LR,train,10,,False,False,1,10.0,10.0,10
LR_88,LR,train,10,,False,False,1,10.0,10.0,10
LR_89,LR,train,10,,False,False,1,10.0,10.0,10
LR_9,LR,train,10,,False,False,1,10.0,10.0,10
LR_90,LR,train,10,,False,False,1,10.0,10.0,10
LR_91,LR,test,10,,False,False,1,10.0,10.0,10
LR_92,LR,validation,10,,False,False,1,10.0,10.0,10
LR_93,LR,train,10,,False,False,1,10.0,10.0,10
LR_94,LR,train,10,,False,False,1,10.0,10.0,10
LR_95,LR,train,10,,False,False,1,10.0,10.0,10
LR_96,LR,train,10,,False,False,1,10.0,10.0,10
LR_97,LR,train,10,,False,False,1,10.0,10.0,10
LR_98,LR,train,10,,False,False,1,10.0,10.0,10
LR_99,LR,train,10,,False,False,1,10.0,10.0,10
MD_1,MD,test,10,,False,False,1,10.0,10.0,10
MD_10,MD,train,10,,False,False,1,10.0,10.0,10
MD_100,MD,train,10,,False,False,1,10.0,10.0,10
MD_11,MD,test,10,,False,False,1,10.0,10.0,10
MD_12,MD,validation,10,,False,False,1,10.0,10.0,10
MD_13,MD,train,10,,False,False,1,10.0,10.0,10
MD_14,MD,train,10,,False,False,1,10.0,10.0,10
MD_15,MD,train,10,,False,False,1,10.0,10.0,10
MD_16,MD,train,10,,False,False,1,10.0,10.0,10
MD_17,MD,train,10,,False,False,1,10.0,10.0,10
MD_18,MD,train,10,,False,False,1,10.0,10.0,10
MD_19,MD,train,10,,False,False,1,10.0,10.0,10
MD_2,MD,validation,10,,False,False,1,10.0,10.0,10
MD_20,MD,train,10,,False,False,1,10.0,10.0,10
MD_21,MD,test,10,,False,False,1,10.0,10.0,10
MD_22,MD,validation,10,,False,False,1,10.0,10.0,10
MD_23,MD,train,10,,False,False,1,10.0,10.0,10
MD_24,MD,train,10,,False,False,1,10.0,10.0,10
MD_25,MD,train,10,,False,False,1,10.0,10.0,10
MD_26,MD,train,10,,False,False,1,10.0,10.0,10
MD_27,MD,train,10,,False,False,1,10.0,10.0,10
MD_28,MD,train,10,,False,False,1,10.0,10.0,10
MD_29,MD,train,10,,False,False,1,10.0,10.0,10
MD_3,MD,train,10,,False,False,1,10.0,10.0,10
MD_30,MD,train,10,,False,False,1,10.0,10.0,10
MD_31,MD,test,10,,False,False,1,10.0,10.0,10
MD_32,MD,validation,10,,False,False,1,10.0,10.0,10
MD_33,MD,train,10,,False,False,1,10.0,10.0,10
MD_34,MD,train,10,,False,False,1,10.0,10.0,10
MD_35,MD,train,10,,False,False,1,10.0,10.0,10
MD_36,MD,train,10,,False,False,1,10.0,10.0,10
MD_37,MD,train,10,,False,False,1,10.0,10.0,10
MD_38,MD,train,10,,False,False,1,10.0,10.0,10
MD_39,MD,train,10,,False,False,1,10.0,10.0,10
MD_4,MD,train,10,,False,False,1,10.0,10.0,10
MD_40,MD,train,10,,False,False,1,10.0,10.0,10
MD_41,MD,test,10,,False,False,1,10.0,10.0,10
MD_42,MD,validation,10,,False,False,1,10.0,10.0,10
MD_43,MD,train,10,,False,False,1,10.0,10.0,10
MD_44,MD,train,10,,False,False,1,10.0,10.0,10
MD_45,MD,train,10,,False,False,1,10.0,10.0,10
MD_46,MD,train,10,,False,False,1,10.0,10.0,10
MD_47,MD,train,10,,False,False,1,10.0,10.0,10
MD_48,MD,train,10,,False,False,1,10.0,10.0,10
MD_49,MD,train,10,,False,False,1,10.0,10.0,10
MD_5,MD,train,10,,False,False,1,10.0,10.0,10
MD_50,MD,train,10,,False,False,1,10.0,10.0,10
MD_51,MD,test,10,,False,False,1,10.0,10.0,10
MD_52,MD,validation,10,,False,False,1,10.0,10.0,10
MD_53,MD,train,10,,False,False,1,10.0,10.0,10
MD_54,MD,train,10,,False,False,1,10.0,10.0,10
MD_55,MD,train,10,,False,False,1,10.0,10.0,10
MD_56,MD,train,10,,False,False,1,10.0,10.0,10
MD_57,MD,train,10,,False,False,1,10.0,10.0,10
MD_58,MD,train,10,,False,False,1,10.0,10.0,10
MD_59,MD,train,10,,False,False,1,10.0,10.0,10
MD_6,MD,train,10,,False,False,1,10.0,10.0,10
MD_60,MD,train,10,,False,False,1,10.0,10.0,10
MD_61,MD,test,10,,False,False,1,10.0,10.0,10
MD_62,MD,validation,10,,False,False,1,10.0,10.0,10
MD_63,MD,train,10,,False,False,1,10.0,10.0,10
MD_64,MD,train,10,,False,False,1,10.0,10.0,10
MD_65,MD,train,10,,False,False,1,10.0,10.0,10
MD_66,MD,train,10,,False,False,1,10.0,10.0,10
MD_67,MD,train,10,,False,False,1,10.0,10.0,10
MD_68,MD,train,10,,False,False,1,10.0,10.0,10
MD_69,MD,train,10,,False,False,1,10.0,10.0,10
MD_7,MD,train,10,,False,False,1,10.0,10.0,10
MD_70,MD,train,10,,False,False,1,10.0,10.0,10
MD_71,MD,test,10,,False,False,1,10.0,10.0,10
MD_72,MD,validation,10,,False,False,1,10.0,10.0,10
MD_73,MD,train,10,,False,False,1,10.0,10.0,10
MD_74,MD,train,10,,False,False,1,10.0,10.0,10
MD_75,MD,train,10,,False,False,1,10.0,10.0,10
MD_76,MD,train,10,,False,False,1,10.0,10.0,10
MD_77,MD,train,10,,False,False,1,10.0,10.0,10
MD_78,MD,train,10,,False,False,1,10.0,10.0,10
MD_79,MD,train,10,,False,False,1,10.0,10.0,10
MD_8,MD,train,10,,False,False,1,10.0,10.0,10
MD_80,MD,train,10,,False,False,1,10.0,10.0,10
MD_81,MD,test,10,,False,False,1,10.0,10.0,10
MD_82,MD,validation,10,,False,False,1,10.0,10.0,10
MD_83,MD,train,10,,False,False,1,10.0,10.0,10
MD_84,MD,train,10,,False,False,1,10.0,10.0,10
MD_85,MD,train,10,,False,False,1,10.0,10.0,10
MD_86,MD,train,10,,False,False,1,10.0,10.0,10
MD_87,MD,train,10,,False,False,1,10.0,10.0,10
MD_88,MD,train,10,,False,False,1,10.0,10.0,10
MD_89,MD,train,10,,False,False,1,10.0,10.0,10
MD_9,MD,train,10,,False,False,1,10.0,10.0,10
MD_90,MD,train,10,,False,False,1,10.0,10.0,10
MD_91,MD,test,10,,False,False,1,10.0,10.0,10
MD_92,MD,validation,10,,False,False,1,10.0,10.0,10
MD_93,MD,train,10,,False,False,1,10.0,10.0,10
MD_94,MD,train,10,,False,False,1,10.0,10.0,10
MD_95,MD,train,10,,False,False,1,10.0,10.0,10
MD_96,MD,train,10,,False,False,1,10.0,10.0,10
MD_97,MD,train,10,,False,False,1,10.0,10.0,10
MD_98,MD,train,10,,False,False,1,10.0,10.0,10
MD_99,MD,train,10,,False,False,1,10.0,10.0,10
RI_-1,RI,train,10,528.0,True,True,1,10.0,10.0,10
RI_-10,RI,test,10,609.5,True,True,1,10.0,10.0,10
RI_-100,RI,test,10,,False,False,1,10.0,10.0,10
RI_-11,RI,train,10,677.0,True,True,1,10.0,10.0,10
RI_-12,RI,train,10,686.5,True,True,1,10.0,10.0,10
RI_-13,RI,train,10,768.5,True,True,1,10.0,10.0,10
RI_-14,RI,train,10,883.5,True,True,1,10.0,10.0,10
RI_-15,RI,train,10,916.0,True,True,1,10.0,10.0,10
RI_-16,RI,train,10,1047.5,True,True,1,10.0,10.0,10
RI_-17,RI,train,10,1229.5,True,True,1,10.0,10.0,10
RI_-18,RI,train,10,1239.5,True,True,1,10.0,10.0,10
RI_-19,RI,validation,10,1429.0,True,True,1,10.0,10.0,10
RI_-2,RI,train,10,592.5,True,True,1,10.0,10.0,10
RI_-20,RI,test,10,1679.5,True,True,1,10.0,10.0,10
RI_-21,RI,train,10,1720.5,True,True,1,10.0,10.0,10
RI_-22,RI,train,10,2253.5,True,True,1,10.0,10.0,10
RI_-23,RI,train,10,2811.0,True,True,1,10.0,10.0,10
RI_-24,RI,train,10,,False,False,1,10.0,10.0,10
RI_-25,RI,train,10,,False,False,1,10.0,10.0,10
RI_-26,RI,train,10,,False,False,1,10.0,10.0,10
RI_-27,RI,train,10,,False,False,1,10.0,10.0,10
RI_-28,RI,train,10,,False,False,1,10.0,10.0,10
RI_-29,RI,validation,10,,False,False,1,10.0,10.0,10
RI_-3,RI,train,10,637.5,True,True,1,10.0,10.0,10
RI_-30,RI,test,10,,False,False,1,10.0,10.0,10
RI_-31,RI,train,10,124.0,True,True,1,10.0,10.0,10
RI_-32,RI,train,10,123.0,True,True,1,10.0,10.0,10
RI_-33,RI,train,10,122.0,True,True,1,10.0,10.0,10
RI_-34,RI,train,10,121.0,True,True,1,10.0,10.0,10
RI_-35,RI,train,10,120.5,True,True,1,10.0,10.0,10
RI_-36,RI,train,10,120.0,True,True,1,10.0,10.0,10
RI_-37,RI,train,10,120.0,True,True,1,10.0,10.0,10
RI_-38,RI,train,10,119.5,True,True,1,10.0,10.0,10
RI_-39,RI,validation,10,119.0,True,True,1,10.0,10.0,10
RI_-4,RI,train,10,680.5,True,True,1,10.0,10.0,10
RI_-40,RI,test,10,119.0,True,True,1,10.0,10.0,10
RI_-41,RI,train,10,118.5,True,True,1,10.0,10.0,10
RI_-42,RI,train,10,118.5,True,True,1,10.0,10.0,10
RI_-43,RI,train,10,118.5,True,True,1,10.0,10.0,10
RI_-44,RI,train,10,118.0,True,True,1,10.0,10.0,10
RI_-45,RI,train,10,118.0,True,True,1,10.0,10.0,10
RI_-46,RI,train,10,118.0,True,True,1,10.0,10.0,10
RI_-47,RI,train,10,118.0,True,True,1,10.0,10.0,10
RI_-48,RI,train,10,118.0,True,True,1,10.0,10.0,10
RI_-49,RI,validation,10,118.0,True,True,1,10.0,10.0,10
RI_-5,RI,train,10,658.0,True,True,1,10.0,10.0,10
RI_-50,RI,test,10,118.0,True,True,1,10.0,10.0,10
RI_-51,RI,train,10,118.0,True,True,1,10.0,10.0,10
RI_-52,RI,train,10,118.0,True,True,1,10.0,10.0,10
RI_-53,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-54,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-55,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-56,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-57,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-58,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-59,RI,validation,10,117.5,True,True,1,10.0,10.0,10
RI_-6,RI,train,10,893.5,True,True,1,10.0,10.0,10
RI_-60,RI,test,10,117.5,True,True,1,10.0,10.0,10
RI_-61,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-62,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-63,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-64,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-65,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-66,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-67,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-68,RI,train,10,117.5,True,True,1,10.0,10.0,10
RI_-69,RI,validation,10,117.0,True,True,1,10.0,10.0,10
RI_-7,RI,train,10,746.0,True,True,1,10.0,10.0,10
RI_-70,RI,test,10,117.0,True,True,1,10.0,10.0,10
RI_-71,RI,train,10,117.0,True,True,1,10.0,10.0,10
RI_-72,RI,train,10,117.0,True,True,1,10.0,10.0,10
RI_-73,RI,train,10,117.0,True,True,1,10.0,10.0,10
RI_-74,RI,train,10,117.0,True,True,1,10.0,10.0,10
RI_-75,RI,train,10,117.0,True,True,1,10.0,10.0,10
RI_-76,RI,train,10,117.0,True,True,1,10.0,10.0,10
RI_-77,RI,train,10,117.0,True,True,1,10.0,10.0,10
RI_-78,RI,train,10,117.0,True,True,1,10.0,10.0,10
RI_-79,RI,validation,10,117.0,True,True,1,10.0,10.0,10
RI_-8,RI,train,10,609.0,True,True,1,10.0,10.0,10
RI_-80,RI,test,10,117.0,True,True,1,10.0,10.0,10
RI_-81,RI,train,10,117.0,True,True,1,10.0,10.0,10
RI_-82,RI,train,10,116.0,True,True,1,10.0,10.0,10
RI_-83,RI,train,10,,False,False,1,10.0,10.0,10
RI_-84,RI,train,10,,False,False,1,10.0,10.0,10
RI_-85,RI,train,10,,False,False,1,10.0,10.0,10
RI_-86,RI,train,10,,False,False,1,10.0,10.0,10
RI_-87,RI,train,10,,False,False,1,10.0,10.0,10
RI_-88,RI,train,10,,False,False,1,10.0,10.0,10
RI_-89,RI,validation,10,,False,False,1,10.0,10.0,10
RI_-9,RI,validation,10,578.0,True,True,1,10.0,10.0,10
RI_-90,RI,test,10,,False,False,1,10.0,10.0,10
RI_-91,RI,train,10,,False,False,1,10.0,10.0,10
RI_-92,RI,train,10,,False,False,1,10.0,10.0,10
RI_-93,RI,train,10,,False,False,1,10.0,10.0,10
RI_-94,RI,train,10,,False,False,1,10.0,10.0,10
RI_-95,RI,train,10,,False,False,1,10.0,10.0,10
RI_-96,RI,train,10,,False,False,1,10.0,10.0,10
RI_-97,RI,train,10,,False,False,1,10.0,10.0,10
RI_-98,RI,train,10,,False,False,1,10.0,10.0,10
RI_-99,RI,validation,10,,False,False,1,10.0,10.0,10
RW_1,RW,test,10,403.5,True,True,1,10.0,10.0,10
RW_10,RW,train,10,103.0,True,True,1,10.0,10.0,10
RW_100,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_11,RW,test,10,103.0,True,True,1,10.0,10.0,10
RW_12,RW,validation,10,103.0,True,True,1,10.0,10.0,10
RW_13,RW,train,10,103.0,True,True,1,10.0,10.0,10
RW_14,RW,train,10,103.0,True,True,1,10.0,10.0,10
RW_15,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_16,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_17,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_18,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_19,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_2,RW,validation,10,362.5,True,True,1,10.0,10.0,10
RW_20,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_21,RW,test,10,102.5,True,True,1,10.0,10.0,10
RW_22,RW,validation,10,102.5,True,True,1,10.0,10.0,10
RW_23,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_24,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_25,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_26,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_27,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_28,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_29,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_3,RW,train,10,337.5,True,True,1,10.0,10.0,10
RW_30,RW,train,10,102.5,True,True,1,10.0,10.0,10
RW_31,RW,test,10,102.5,True,True,1,10.0,10.0,10
RW_32,RW,validation,10,102.5,True,True,1,10.0,10.0,10
RW_33,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_34,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_35,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_36,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_37,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_38,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_39,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_4,RW,train,10,106.0,True,True,1,10.0,10.0,10
RW_40,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_41,RW,test,10,102.0,True,True,1,10.0,10.0,10
RW_42,RW,validation,10,102.0,True,True,1,10.0,10.0,10
RW_43,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_44,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_45,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_46,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_47,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_48,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_49,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_5,RW,train,10,105.0,True,True,1,10.0,10.0,10
RW_50,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_51,RW,test,10,102.0,True,True,1,10.0,10.0,10
RW_52,RW,validation,10,102.0,True,True,1,10.0,10.0,10
RW_53,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_54,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_55,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_56,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_57,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_58,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_59,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_6,RW,train,10,104.0,True,True,1,10.0,10.0,10
RW_60,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_61,RW,test,10,102.0,True,True,1,10.0,10.0,10
RW_62,RW,validation,10,102.0,True,True,1,10.0,10.0,10
RW_63,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_64,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_65,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_66,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_67,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_68,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_69,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_7,RW,train,10,104.0,True,True,1,10.0,10.0,10
RW_70,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_71,RW,test,10,102.0,True,True,1,10.0,10.0,10
RW_72,RW,validation,10,102.0,True,True,1,10.0,10.0,10
RW_73,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_74,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_75,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_76,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_77,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_78,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_79,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_8,RW,train,10,103.5,True,True,1,10.0,10.0,10
RW_80,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_81,RW,test,10,102.0,True,True,1,10.0,10.0,10
RW_82,RW,validation,10,102.0,True,True,1,10.0,10.0,10
RW_83,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_84,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_85,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_86,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_87,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_88,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_89,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_9,RW,train,10,103.5,True,True,1,10.0,10.0,10
RW_90,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_91,RW,test,10,102.0,True,True,1,10.0,10.0,10
RW_92,RW,validation,10,102.0,True,True,1,10.0,10.0,10
RW_93,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_94,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_95,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_96,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_97,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_98,RW,train,10,102.0,True,True,1,10.0,10.0,10
RW_99,RW,train,10,102.0,True,True,1,10.0,10.0,10
SGATR_1,SGATR,test,10,,False,False,1,10.0,10.0,10
SGATR_10,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_100,SGATR,train,10,695.0,True,True,1,10.0,10.0,10
SGATR_11,SGATR,test,10,,False,False,1,10.0,10.0,10
SGATR_12,SGATR,validation,10,,False,False,1,10.0,10.0,10
SGATR_13,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_14,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_15,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_16,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_17,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_18,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_19,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_2,SGATR,validation,10,,False,False,1,10.0,10.0,10
SGATR_20,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_21,SGATR,test,10,,False,False,1,10.0,10.0,10
SGATR_22,SGATR,validation,10,,False,False,1,10.0,10.0,10
SGATR_23,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_24,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_25,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_26,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_27,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_28,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_29,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_3,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_30,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_31,SGATR,test,10,,False,False,1,10.0,10.0,10
SGATR_32,SGATR,validation,10,,False,False,1,10.0,10.0,10
SGATR_33,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_34,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_35,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_36,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_37,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_38,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_39,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_4,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_40,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_41,SGATR,test,10,,False,False,1,10.0,10.0,10
SGATR_42,SGATR,validation,10,,False,False,1,10.0,10.0,10
SGATR_43,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_44,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_45,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_46,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_47,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_48,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_49,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_5,SGATR,train,10,,False,False,1,10.0,10.0,10
SGATR_50,SGATR,train,10,,False,False,1,10.0,10.0,10
